url_length,dot_count,has_at_symbol,has_https,has_sensitive_word,is_suspicious_tld,has_hyphens,is_known_legit,is_known_brand,label
3.970291913552122,2,0,0,0,0,1,0,1,0
4.219507705176107,3,0,0,0,0,1,0,0,1
3.4657359027997265,1,0,0,0,0,0,0,1,0
3.4011973816621555,2,0,0,0,0,0,0,0,0
2.8903717578961645,2,0,0,0,0,0,0,0,1
3.6109179126442243,2,0,0,0,0,0,0,1,0
3.4657359027997265,1,0,0,0,0,1,0,1,0
3.4657359027997265,2,0,0,0,0,1,0,0,0
2.8903717578961645,2,0,0,0,0,0,0,0,1
3.5263605246161616,2,0,1,0,0,0,0,0,1
4.07753744390572,2,0,0,0,0,0,0,0,0
3.9318256327243257,2,0,0,0,0,1,0,0,0
3.871201010907891,2,0,0,0,0,0,0,0,0
3.5263605246161616,4,0,0,0,0,0,1,0,0
3.9512437185814275,5,0,0,0,0,0,0,0,1
4.48863636973214,2,0,0,1,0,1,0,1,1
2.70805020110221,1,0,0,0,0,0,0,0,1
3.6375861597263857,4,0,1,0,1,1,0,0,1
3.6888794541139363,5,0,0,0,0,0,0,0,1
3.6109179126442243,1,0,0,0,0,1,0,0,0
3.367295829986474,2,0,1,0,0,0,0,0,1
4.6913478822291435,2,0,0,0,0,1,0,0,0
3.332204510175204,2,0,0,0,0,0,0,0,0
3.713572066704308,2,0,0,0,0,1,0,0,0
3.295836866004329,2,0,0,0,0,0,0,0,0
3.258096538021482,2,0,1,0,0,0,0,0,1
3.9512437185814275,1,0,0,0,0,0,0,1,0
4.394449154672439,2,0,0,1,0,1,0,0,1
3.258096538021482,1,0,0,0,0,1,0,0,1
4.060443010546419,4,0,0,0,0,0,0,0,0
4.30406509320417,6,0,0,0,0,1,0,1,1
3.58351893845611,2,0,1,0,0,0,0,0,1
4.406719247264253,2,0,0,0,0,0,0,0,0
4.143134726391533,1,0,0,0,0,1,0,0,1
3.044522437723423,1,0,0,0,0,1,0,0,1
3.1354942159291497,1,0,1,0,0,0,0,0,1
3.871201010907891,6,0,0,1,0,0,0,0,1
3.713572066704308,1,0,0,0,0,0,0,0,0
3.4339872044851463,2,0,0,0,0,0,0,0,1
3.8918202981106265,3,0,0,0,0,0,0,0,0
3.332204510175204,1,0,1,0,0,0,0,0,1
3.044522437723423,2,0,0,0,0,1,0,0,1
3.8501476017100584,2,0,1,0,0,0,0,0,1
3.4657359027997265,1,0,0,0,0,0,0,1,0
3.8066624897703196,3,0,0,0,0,0,0,0,0
2.70805020110221,2,0,0,0,0,0,0,0,1
3.295836866004329,2,0,0,0,0,0,0,0,1
4.1588830833596715,1,0,0,0,0,1,0,0,0
3.9318256327243257,2,0,1,0,0,1,0,1,0
3.4657359027997265,3,0,0,1,0,0,0,1,1
3.871201010907891,2,0,0,0,0,1,0,0,0
3.332204510175204,2,0,1,0,0,0,0,0,1
3.6109179126442243,4,0,0,0,0,0,0,0,1
3.9318256327243257,2,0,0,0,0,0,0,0,0
4.8283137373023015,10,0,0,0,0,0,0,0,1
2.995732273553991,1,0,0,0,0,1,0,0,0
4.912654885736052,2,0,0,0,0,1,0,0,1
3.6375861597263857,2,0,0,0,0,0,0,0,1
3.332204510175204,3,0,0,0,0,0,0,0,1
3.1780538303479458,1,0,0,0,0,0,0,0,1
3.784189633918261,2,0,0,0,0,1,0,0,0
2.772588722239781,1,0,0,0,0,0,0,0,1
4.143134726391533,2,0,0,0,0,1,0,1,1
3.4339872044851463,3,0,1,0,0,0,0,0,1
3.912023005428146,2,0,0,0,0,0,0,0,0
3.4339872044851463,2,0,0,0,0,1,0,1,0
4.356708826689592,3,0,0,0,0,1,0,0,0
2.833213344056216,1,0,0,0,0,0,0,0,0
3.9889840465642745,4,0,0,0,0,1,0,1,1
3.6109179126442243,3,0,0,0,0,0,0,1,1
3.713572066704308,2,0,1,1,0,1,0,1,1
4.060443010546419,3,0,0,0,0,0,0,0,0
4.248495242049359,2,0,0,0,0,1,0,0,0
3.8918202981106265,2,0,0,0,0,0,0,0,0
4.31748811353631,1,0,0,0,0,1,0,0,0
3.4657359027997265,1,0,0,0,0,0,0,1,0
3.8501476017100584,3,0,0,0,0,0,0,0,0
2.302585092994046,1,0,0,0,1,0,0,0,1
3.5263605246161616,2,0,0,0,0,0,0,0,1
4.060443010546419,2,0,1,1,0,0,0,0,0
3.1780538303479458,1,0,0,0,0,0,0,0,0
